Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick,Moved
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,7.6,38,9,1,4,0,3,0,1,13:58,3,10,0.3,0,0,,3,4,0.75,3,1,0.0,CHI,H,2019-01-15,30-361,LAL,W (+7),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,4.7,39,4,0,2,0,1,0,1,8:45,2,2,1.0,0,0,,0,0,,1,1,-9.0,OKC,A,2019-01-17,30-363,LAL,W (+10),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,14.4,40,12,1,14,1,1,1,1,16:07,6,8,0.75,0,0,,0,2,0.0,3,11,1.0,HOU,A,2019-01-19,31-000,LAL,L (-4),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,8.0,41,10,1,9,0,0,1,0,18:55,4,8,0.5,0,1,0.0,2,4,0.5,1,8,-1.0,GSW,H,2019-01-21,31-002,LAL,L (-19),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,6.5,42,10,0,6,0,2,3,4,22:26,5,7,0.714,0,0,,0,1,0.0,3,3,-1.0,MIN,H,2019-01-24,31-005,LAL,L (-15),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,-0.1,43,5,0,3,0,0,2,4,10:45,2,4,0.5,0,0,,1,3,0.333,1,2,-2.0,PHO,H,2019-01-27,31-008,LAL,W (+14),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,17.5,44,17,1,14,1,2,2,3,26:49,7,12,0.583,0,0,,3,3,1.0,5,9,1.0,PHI,H,2019-01-29,31-010,LAL,L (-16),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,11.1,45,11,1,5,1,2,1,3,16:38,3,5,0.6,0,0,,5,6,0.833,1,4,3.0,LAC,A,2019-01-31,31-012,LAL,W (+3),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,4.9,46,9,0,2,0,0,2,2,10:47,4,5,0.8,0,1,0.0,1,2,0.5,1,1,-9.0,GSW,A,2019-02-02,31-014,LAL,L (-14),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,15.7,47,16,0,4,1,1,0,2,15:22,7,8,0.875,0,0,,2,2,1.0,1,3,-13.0,IND,A,2019-02-05,31-017,LAL,L (-42),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,13.4,48,17,0,8,0,1,1,3,29:40,7,11,0.636,0,0,,3,5,0.6,3,5,-21.0,BOS,A,2019-02-07,31-019,LAL,W (+1),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,19.0,49,21,1,13,1,1,1,5,26:01,10,15,0.667,0,0,,1,3,0.333,5,8,9.0,PHI,A,2019-02-10,31-022,LAL,L (-23),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,2.5,50,6,0,4,0,0,1,4,13:07,2,3,0.667,0,0,,2,4,0.5,0,4,-8.0,ATL,A,2019-02-12,31-024,LAL,L (-4),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,10.6,51,11,1,5,0,2,0,3,19:59,4,8,0.5,0,0,,3,3,1.0,3,2,-5.0,HOU,H,2019-02-21,31-033,LAL,W (+5),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,7.3,52,10,0,2,0,1,2,2,16:23,4,4,1.0,0,0,,2,2,1.0,0,2,-1.0,NOP,A,2019-02-23,31-035,LAL,L (-13),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,5.7,53,6,1,9,1,1,1,4,18:49,3,8,0.375,0,0,,0,0,,4,5,2.0,MEM,A,2019-02-25,31-037,LAL,L (-5),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,7.0,54,10,0,4,0,1,3,3,10:57,5,5,1.0,0,0,,0,0,,2,2,-2.0,NOP,H,2019-02-27,31-039,LAL,W (+6),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,5.7,55,6,0,2,0,1,0,1,10:28,3,4,0.75,0,0,,0,0,,1,1,8.0,MIL,H,2019-03-01,31-041,LAL,L (-11),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,20.0,56,21,0,7,0,1,0,3,25:46,10,10,1.0,0,0,,1,2,0.5,2,5,9.0,PHO,A,2019-03-02,31-042,LAL,L (-9),0,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,4.3,57,7,0,3,0,2,1,2,13:10,3,8,0.375,0,0,,1,1,1.0,3,0,0.0,LAC,H,2019-03-04,31-044,LAL,L (-8),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,13.9,58,16,0,6,1,1,1,1,21:01,8,10,0.8,0,0,,0,1,0.0,0,6,-10.0,DEN,H,2019-03-06,31-046,LAL,L (-16),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,7.2,59,8,0,5,1,0,1,1,16:05,3,5,0.6,0,0,,2,2,1.0,1,4,-15.0,BOS,H,2019-03-09,31-049,LAL,L (-13),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,11.4,60,10,0,11,1,3,1,2,32:38,4,8,0.5,0,0,,2,2,1.0,2,9,26.0,CHI,A,2019-03-12,31-052,LAL,W (+16),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,8.3,61,9,0,9,1,1,2,4,18:39,4,5,0.8,0,0,,1,2,0.5,2,7,-11.0,TOR,A,2019-03-14,31-054,LAL,L (-13),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,19.8,62,20,0,13,1,3,0,5,30:15,10,16,0.625,0,0,,0,0,,5,8,-21.0,DET,A,2019-03-15,31-055,LAL,L (-14),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,10.8,63,12,0,7,3,1,2,3,18:52,6,10,0.6,0,0,,0,1,0.0,3,4,1.0,NYK,A,2019-03-17,31-057,LAL,L (-1),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,6.6,64,6,0,11,0,2,0,4,31:48,3,7,0.429,0,0,,0,0,,3,8,2.0,MIL,A,2019-03-19,31-059,LAL,L (-14),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,34.4,65,33,0,20,1,6,3,5,34:33,15,20,0.75,0,0,,3,7,0.429,12,8,-5.0,BRK,H,2019-03-22,31-062,LAL,L (-5),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,19.8,66,17,0,13,1,5,2,4,28:51,8,8,1.0,0,0,,1,2,0.5,2,11,16.0,SAC,H,2019-03-24,31-064,LAL,W (+5),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,24.6,67,20,2,15,2,4,2,4,32:26,9,11,0.818,0,0,,2,3,0.667,5,10,-1.0,WAS,H,2019-03-26,31-066,LAL,W (+18),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,13.7,68,16,1,13,0,2,1,3,30:19,7,15,0.467,0,0,,2,2,1.0,4,9,-20.0,UTA,A,2019-03-27,31-067,LAL,L (-15),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,11.9,69,10,2,9,0,2,1,3,26:32,4,6,0.667,0,0,,2,2,1.0,3,6,12.0,CHO,H,2019-03-29,31-069,LAL,W (+14),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,23.7,70,23,3,16,1,1,1,4,32:58,9,15,0.6,0,0,,5,7,0.714,6,10,18.0,NOP,A,2019-03-31,31-071,LAL,W (+28),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,3.9,71,10,1,8,1,0,4,4,24:56,5,10,0.5,0,1,0.0,0,1,0.0,2,6,-24.0,OKC,A,2019-04-02,31-073,LAL,L (-16),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,10.9,72,8,1,13,0,3,1,2,20:34,4,8,0.5,0,0,,0,0,,5,8,-28.0,GSW,H,2019-04-04,31-075,LAL,L (-18),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,14.3,73,18,0,10,0,3,2,5,25:56,9,12,0.75,0,1,0.0,0,2,0.0,2,8,5.0,LAC,A,2019-04-05,31-076,LAL,W (+5),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,19.7,74,22,3,8,1,2,2,3,25:57,10,16,0.625,0,2,0.0,2,2,1.0,3,5,-5.0,UTA,H,2019-04-07,31-078,LAL,W (+4),1,2018-19,1.0,18.0,18.0,False
7,JaVale McGee,C,7-0,270,"January 19, 1988",us,10,Nevada,https://www.basketball-reference.com/players/m/mcgeeja01/gamelog/2019,5.2,75,11,1,4,0,1,3,6,19:25,5,6,0.833,0,0,,1,4,0.25,1,3,-8.0,POR,H,2019-04-09,31-080,LAL,L (-3),1,2018-19,1.0,18.0,18.0,False
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,5.7,1,5,0,2,0,2,0,1,16:42,2,3,0.667,1,2,0.5,0,0,,1,1,-2.0,DET,A,2018-10-23,27-114,PHI,L (-1),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,4.3,2,8,1,4,0,0,1,5,18:17,3,6,0.5,1,4,0.25,1,1,1.0,1,3,-10.0,MIL,A,2018-10-24,27-115,PHI,L (-15),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,2.4,3,2,2,6,0,1,1,2,17:12,0,3,0.0,0,3,0.0,2,2,1.0,1,5,6.0,CHO,H,2018-10-27,27-118,PHI,W (+2),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,12.3,4,14,0,5,0,1,1,1,18:52,5,7,0.714,4,6,0.667,0,0,,1,4,7.0,ATL,H,2018-10-29,27-120,PHI,W (+21),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,11.3,5,12,1,5,0,0,1,1,16:03,3,5,0.6,1,3,0.333,5,5,1.0,2,3,-17.0,TOR,A,2018-10-30,27-121,PHI,L (-17),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,1.3,6,4,3,2,0,0,1,5,23:43,1,4,0.25,1,2,0.5,1,1,1.0,0,2,13.0,LAC,H,2018-11-01,27-123,PHI,W (+9),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,6.2,7,14,0,4,1,0,3,4,25:47,3,10,0.3,2,8,0.25,6,6,1.0,1,3,8.0,DET,H,2018-11-03,27-125,PHI,W (+10),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,-2.3,8,0,3,2,0,0,4,0,28:22,0,2,0.0,0,1,0.0,0,0,,1,1,-25.0,BRK,A,2018-11-04,27-126,PHI,L (-25),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,7.6,9,13,1,8,0,0,0,4,27:16,3,11,0.273,3,10,0.3,4,5,0.8,0,8,4.0,MIA,A,2018-11-12,27-134,PHI,W (+10),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,1.3,10,5,2,5,0,0,2,4,26:18,2,6,0.333,1,4,0.25,0,2,0.0,3,2,-4.0,ORL,A,2018-11-14,27-136,PHI,L (-5),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,6.0,11,9,0,4,1,1,1,4,31:33,3,7,0.429,3,5,0.6,0,0,,1,3,-7.0,UTA,H,2018-11-16,27-138,PHI,W (+6),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,3.2,12,6,2,6,2,0,2,3,36:46,2,8,0.25,1,6,0.167,1,1,1.0,0,6,15.0,CHO,A,2018-11-17,27-139,PHI,W (+3),1,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,17.1,13,19,0,5,0,0,0,3,22:55,4,6,0.667,2,3,0.667,9,11,0.818,3,2,4.0,PHO,H,2018-11-19,27-141,PHI,W (+5),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,6.8,14,7,2,2,0,1,0,4,16:39,2,3,0.667,2,3,0.667,1,2,0.5,1,1,-8.0,NOP,H,2018-11-21,27-143,PHI,W (+1),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,1.4,15,3,1,4,1,0,0,0,23:49,1,7,0.143,1,7,0.143,0,0,,0,4,8.0,CLE,H,2018-11-23,27-145,PHI,L (-9),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,0.8,16,1,3,1,1,0,0,2,15:56,0,4,0.0,0,4,0.0,1,2,0.5,1,0,-13.0,BRK,A,2018-11-25,27-147,PHI,W (+2),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,7.6,17,10,1,8,0,1,2,5,24:58,4,6,0.667,2,3,0.667,0,0,,1,7,13.0,NYK,H,2018-11-28,27-150,PHI,W (+26),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,12.3,18,12,2,10,0,2,0,2,32:01,2,9,0.222,2,7,0.286,6,7,0.857,3,7,9.0,WAS,H,2018-11-30,27-152,PHI,W (+25),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,12.0,19,8,5,7,0,0,0,0,27:40,2,4,0.5,2,3,0.667,2,2,1.0,1,6,-5.0,MEM,H,2018-12-02,27-154,PHI,W (+8),1,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,6.6,20,6,1,8,0,1,0,2,23:18,1,4,0.25,1,4,0.25,3,3,1.0,0,8,2.0,TOR,A,2018-12-05,27-157,PHI,L (-11),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,13.5,21,18,2,3,1,3,2,5,29:46,7,13,0.538,4,9,0.444,0,0,,1,2,15.0,DET,A,2018-12-07,27-159,PHI,W (+6),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,7.8,22,10,2,4,1,0,2,3,25:50,3,6,0.5,2,5,0.4,2,3,0.667,2,2,-13.0,DET,H,2018-12-10,27-162,PHI,W (+14),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,-2.9,23,2,0,3,0,0,1,1,16:44,1,8,0.125,0,6,0.0,0,0,,2,1,-8.0,IND,H,2018-12-14,27-166,PHI,L (-12),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,9.6,24,8,0,6,1,3,0,2,24:22,4,7,0.571,0,1,0.0,0,0,,2,4,7.0,CLE,A,2018-12-16,27-168,PHI,W (+23),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,9.3,25,11,3,1,0,1,0,3,18:20,4,8,0.5,3,4,0.75,0,0,,1,0,-10.0,SAS,A,2018-12-17,27-169,PHI,L (-27),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,6.0,26,9,2,6,0,1,1,3,26:28,3,9,0.333,3,7,0.429,0,0,,1,5,9.0,NYK,H,2018-12-19,27-171,PHI,W (+22),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,3.0,27,4,1,4,0,0,0,2,17:37,1,3,0.333,1,3,0.333,1,2,0.5,0,4,10.0,TOR,H,2018-12-22,27-174,PHI,W (+25),1,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,-2.6,28,3,0,3,0,0,1,0,17:21,1,9,0.111,1,8,0.125,0,0,,1,2,-11.0,BOS,A,2018-12-25,27-177,PHI,L (-7),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,7.6,29,8,2,3,0,0,0,0,21:03,2,5,0.4,2,5,0.4,2,2,1.0,0,3,1.0,UTA,A,2018-12-27,27-179,PHI,W (+17),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,4.1,30,7,1,4,0,0,1,2,24:19,2,6,0.333,2,6,0.333,1,2,0.5,2,2,-21.0,POR,A,2018-12-30,27-182,PHI,L (-34),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,8.6,31,10,2,5,0,0,1,2,12:43,4,7,0.571,2,5,0.4,0,0,,2,3,10.0,LAC,A,2019-01-01,27-184,PHI,W (+6),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,-1.1,32,0,2,4,1,0,2,5,23:14,0,1,0.0,0,1,0.0,0,0,,0,4,5.0,PHO,A,2019-01-02,27-185,PHI,W (+5),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,1.1,33,4,1,3,0,0,1,4,15:25,2,5,0.4,0,3,0.0,0,0,,2,1,-11.0,DAL,H,2019-01-05,27-188,PHI,W (+6),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,3.9,34,3,4,5,0,1,2,2,18:19,1,3,0.333,0,0,,1,1,1.0,1,4,7.0,WAS,H,2019-01-08,27-191,PHI,W (+17),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,2.3,35,3,0,1,1,0,1,0,14:11,1,2,0.5,1,2,0.5,0,0,,0,1,8.0,WAS,A,2019-01-09,27-192,PHI,L (-17),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,11.1,36,16,1,3,2,1,3,4,26:47,6,10,0.6,4,8,0.5,0,0,,0,3,1.0,ATL,H,2019-01-11,27-194,PHI,L (-2),1,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,6.9,37,6,2,2,2,2,1,2,15:38,2,5,0.4,1,3,0.333,1,2,0.5,1,1,6.0,NYK,A,2019-01-13,27-196,PHI,W (+3),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,3.6,38,4,1,2,0,1,0,2,19:17,2,4,0.5,0,2,0.0,0,0,,1,1,18.0,MIN,H,2019-01-15,27-198,PHI,W (+42),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,12.6,39,11,0,7,1,1,0,0,22:23,4,6,0.667,3,4,0.75,0,0,,1,6,19.0,IND,A,2019-01-17,27-200,PHI,W (+24),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,2.7,40,6,1,1,1,0,1,4,17:44,2,5,0.4,0,2,0.0,2,2,1.0,0,1,18.0,OKC,H,2019-01-19,27-202,PHI,L (-2),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,2.8,41,2,1,5,0,1,0,1,24:20,0,3,0.0,0,3,0.0,2,2,1.0,1,4,12.0,HOU,H,2019-01-21,27-204,PHI,W (+28),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,3.3,42,3,0,3,0,0,0,0,12:43,1,2,0.5,1,2,0.5,0,0,,1,2,6.0,SAS,H,2019-01-23,27-206,PHI,W (+2),0,2018-19,2.0,14.0,44.0,True
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us,5,Bucknell,https://www.basketball-reference.com/players/m/muscami01/gamelog/2019,4.4,43,10,1,6,0,0,3,1,27:10,3,9,0.333,3,7,0.429,1,2,0.5,2,4,-3.0,DEN,A,2019-01-26,27-209,PHI,L (-16),0,2018-19,2.0,14.0,44.0,True
